season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,top15_value_eur,att_value_pct,def_value_pct,mid_value_pct,gk_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_mid,n_gk
2020,Minnesota United FC,MIN,unknown,unknown,3,44350000.0,37300000.0,0.6262683201803834,0.15670800450958286,0.18094701240135289,0.036076662908680945,0.4695603156708005,26.786922209695604,25.419354838709676,0.43968432919954903,31,11,9,7,4
2020,Nashville SC,NSH,unknown,unknown,3,24775000.0,18500000.0,0.5317860746720484,0.35418768920282545,0.08476286579212916,0.029263370332996974,0.17759838546922296,25.41372351160444,25.344827586206897,0.33097880928355194,29,12,10,5,2
2020,New England Revolution,NE,unknown,unknown,2,22425000.0,19300000.0,0.36454849498327757,0.2697881828316611,0.3210702341137124,0.044593088071348944,0.09476031215161645,26.00334448160535,25.40740740740741,0.379041248606466,27,9,8,7,3
2020,New York City FC,NYC,unknown,unknown,3,36625000.0,30600000.0,0.4778156996587031,0.21706484641638224,0.24982935153583619,0.0552901023890785,0.26075085324232083,24.61433447098976,23.928571428571427,0.32764505119453924,28,8,10,7,3
2020,Orlando City SC,ORL,unknown,unknown,4,33825000.0,28550000.0,0.5713229859571323,0.2180339985218034,0.1345158906134516,0.07612712490761271,0.3532889874353289,27.832224685883222,24.151515151515152,0.4138950480413895,33,11,10,7,5
2020,Philadelphia Union,PHI,unknown,unknown,5,29300000.0,24750000.0,0.2627986348122867,0.20051194539249148,0.4539249146757679,0.08276450511945392,0.06228668941979523,21.67235494880546,23.387096774193548,0.3924914675767918,31,7,11,9,4
2020,Portland Timbers,POR,unknown,unknown,2,31700000.0,22200000.0,0.580441640378549,0.3028391167192429,0.06782334384858044,0.04889589905362776,0.27760252365930604,26.78706624605678,26.103448275862068,0.28391167192429023,29,10,8,6,5
2020,Real Salt Lake City,RSL,unknown,unknown,3,24250000.0,19250000.0,0.5092783505154639,0.22061855670103092,0.23917525773195877,0.030927835051546393,0.28865979381443296,25.550515463917527,24.8,0.3216494845360825,30,10,11,5,4
2020,Red Bull New York,NYRB,unknown,unknown,5,21975000.0,17475000.0,0.3594994311717861,0.4630261660978385,0.13993174061433447,0.03754266211604096,-0.10352673492605236,23.32650739476678,22.06451612903226,0.40955631399317405,31,11,11,5,4
2020,San Jose Earthquakes,SJ,unknown,unknown,4,27325000.0,21850000.0,0.454711802378774,0.3275388838060384,0.18115279048490393,0.036596523330283626,0.1271729185727356,24.009149130832572,25.444444444444443,0.34766697163769444,27,9,10,5,3
2020,Seattle Sounders FC,SEA,unknown,unknown,6,43925000.0,35500000.0,0.5264655663062038,0.20091064314171883,0.22538417757541263,0.04723961297666477,0.325554923164485,25.723961297666477,23.84375,0.3414911781445646,32,10,10,8,4
2020,Sporting Kansas City,SKC,unknown,unknown,1,23550000.0,20700000.0,0.3630573248407643,0.27176220806794055,0.31634819532908703,0.04883227176220807,0.09129511677282376,25.863057324840764,24.5,0.37367303609341823,30,7,11,8,4
2020,Toronto FC,TOR,unknown,unknown,2,46650000.0,40750000.0,0.5691318327974276,0.19989281886387997,0.19721329046087888,0.03376205787781351,0.36923901393354763,26.505359056806004,24.515151515151516,0.48231511254019294,33,12,11,7,3
2020,Vancouver Whitecaps FC,VAN,unknown,unknown,5,26325000.0,20900000.0,0.4406457739791073,0.3333333333333333,0.19468186134852802,0.03133903133903134,0.107312440645774,24.040835707502374,23.40625,0.34947768281101615,32,9,10,10,3
