season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,top15_value_eur,att_value_pct,def_value_pct,mid_value_pct,gk_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_mid,n_gk
2023,Philadelphia Union,PHI,unknown,unknown,5,48400000.0,44400000.0,0.37138429752066116,0.32541322314049587,0.24638429752066116,0.056818181818181816,0.04597107438016529,25.335227272727273,22.64864864864865,0.3305785123966942,37,10,11,12,4
2023,Portland Timbers,POR,unknown,unknown,0,47900000.0,40250000.0,0.5334029227557411,0.23277661795407098,0.15657620041753653,0.07724425887265135,0.3006263048016701,26.021920668058456,25.125,0.3966597077244259,32,12,11,5,4
2023,Real Salt Lake City,RSL,unknown,unknown,4,35425000.0,27950000.0,0.565984474241355,0.2117148906139732,0.20677487649964715,0.015525758645024701,0.3542695836273818,25.19971771347918,22.836734693877553,0.40931545518701484,49,17,18,10,4
2023,Red Bull New York,NYRB,unknown,unknown,2,41150000.0,35500000.0,0.6184690157958688,0.22235722964763063,0.13730255164034022,0.02187120291616039,0.39611178614823817,25.27217496962333,21.25,0.48602673147023084,36,13,10,8,5
2023,San Jose Earthquakes,SJ,unknown,unknown,2,43275000.0,34200000.0,0.22645869439630273,0.317157712305026,0.3339110340843443,0.12247255921432698,-0.09069901790872326,26.95840554592721,24.615384615384617,0.2772963604852686,39,9,15,10,5
2023,Seattle Sounders FC,SEA,unknown,unknown,3,49175000.0,43100000.0,0.3701067615658363,0.3172343670564311,0.302491103202847,0.010167768174885612,0.052872394509405174,26.517031011692932,23.82857142857143,0.29486527707168275,35,10,14,8,3
2023,Sporting Kansas City,SKC,unknown,unknown,2,37000000.0,28900000.0,0.5331081081081082,0.29662162162162165,0.14594594594594595,0.024324324324324326,0.2364864864864865,26.69256756756757,24.625,0.33783783783783783,32,11,11,6,4
2023,St. Louis CITY SC,STL,unknown,unknown,6,33560000.0,26725000.0,0.29126936829558997,0.43057210965435044,0.22720500595947557,0.05095351609058403,-0.13930274135876047,25.397348033373063,23.46153846153846,0.26817640047675806,39,12,16,8,3
2023,Toronto FC,TOR,unknown,unknown,3,54200000.0,47200000.0,0.6282287822878229,0.19695571955719557,0.14391143911439114,0.030904059040590407,0.43127306273062727,27.66559040590406,23.8,0.488929889298893,40,16,13,8,3
2023,Vancouver Whitecaps FC,VAN,unknown,unknown,2,41450000.0,36450000.0,0.3618817852834741,0.195416164053076,0.4077201447527141,0.03498190591073583,0.1664656212303981,26.612786489746682,23.88888888888889,0.39806996381182147,36,10,12,10,4
