season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,top15_value_eur,att_value_pct,def_value_pct,mid_value_pct,gk_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_mid,n_gk
2021,Los Angeles Galaxy,LAG,unknown,unknown,4,71175000.0,63100000.0,0.49420442571127504,0.1471724622409554,0.35089567966280294,0.007727432384966632,0.3470319634703196,25.06884439761152,24.875,0.6181945907973305,32,11,13,6,2
2021,Minnesota United FC,MIN,unknown,unknown,3,45300000.0,38850000.0,0.5011037527593819,0.206401766004415,0.23896247240618101,0.05353200883002208,0.2947019867549669,25.942052980132452,25.03030303030303,0.4083885209713024,33,9,13,7,4
2021,Nashville SC,NSH,unknown,unknown,1,27025000.0,22800000.0,0.6253469010175763,0.24421831637372804,0.10545790934320073,0.02497687326549491,0.38112858464384824,26.337650323774284,26.0,0.48103607770582796,28,10,9,5,4
2021,New England Revolution,NE,unknown,unknown,4,37425000.0,30600000.0,0.5217100868403474,0.16098864395457582,0.24315297261189045,0.07414829659318638,0.36072144288577157,26.09552438209753,25.08823529411765,0.38744154976619904,34,11,10,7,6
2021,New York City FC,NYC,unknown,unknown,2,46075000.0,37850000.0,0.6554530656538253,0.16169289202387413,0.138903960933261,0.04395008138903961,0.49376017362995117,23.715138361367337,23.896551724137932,0.4232230059685296,29,9,12,5,3
2021,Orlando City SC,ORL,unknown,unknown,4,31400000.0,25250000.0,0.5,0.1767515923566879,0.23168789808917198,0.09156050955414012,0.3232484076433121,26.473726114649683,24.193548387096776,0.3343949044585987,31,11,10,6,4
2021,Philadelphia Union,PHI,unknown,unknown,4,26950000.0,23750000.0,0.35064935064935066,0.2727272727272727,0.2847866419294991,0.09183673469387756,0.07792207792207795,22.973098330241186,23.26923076923077,0.40816326530612246,26,7,8,8,3
2021,Portland Timbers,POR,unknown,unknown,2,28825000.0,25600000.0,0.5524718126626192,0.31743278404163056,0.1023417172593235,0.027753686036426712,0.2350390286209887,26.714657415437987,25.0,0.4163052905464007,30,10,10,7,3
2021,Real Salt Lake City,RSL,unknown,unknown,7,29225000.0,22000000.0,0.3729683490162532,0.1899059024807528,0.3866552609067579,0.0504704875962361,0.1830624465355004,24.53464499572284,24.128205128205128,0.29769033361847735,39,10,14,11,4
2021,Red Bull New York,NYRB,unknown,unknown,7,35925000.0,26800000.0,0.5789839944328462,0.23869171885873347,0.15866388308977036,0.023660403618649965,0.34029227557411273,22.28322894919972,21.545454545454547,0.2950591510090466,33,14,11,5,3
2021,San Jose Earthquakes,SJ,unknown,unknown,5,31625000.0,26850000.0,0.25691699604743085,0.2893280632411067,0.4142292490118577,0.039525691699604744,-0.03241106719367587,25.139130434782608,23.96551724137931,0.2782608695652174,29,8,11,7,3
2021,Seattle Sounders FC,SEA,unknown,unknown,7,43225000.0,39000000.0,0.4777327935222672,0.2278773857721226,0.2706766917293233,0.02371312897628687,0.24985540775014461,26.64545980335454,24.533333333333335,0.3932909196067091,30,9,9,8,4
2021,Sporting Kansas City,SKC,unknown,unknown,1,20500000.0,17350000.0,0.5414634146341464,0.22439024390243903,0.1902439024390244,0.04390243902439024,0.3170731707317074,25.823170731707318,24.724137931034484,0.44878048780487806,29,8,11,7,3
2021,Toronto FC,TOR,unknown,unknown,6,119200000.0,110350000.0,0.7560822147651006,0.11954697986577181,0.11430369127516779,0.010067114093959731,0.6365352348993288,27.88905201342282,23.833333333333332,0.6711409395973155,36,12,14,7,3
2021,Vancouver Whitecaps FC,VAN,unknown,unknown,5,38525000.0,29250000.0,0.2972096041531473,0.1700194678780013,0.5126541207008436,0.020116807268007787,0.127190136275146,25.256975989617132,23.53846153846154,0.3244646333549643,39,10,10,13,6
