season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,top15_value_eur,att_value_pct,def_value_pct,mid_value_pct,gk_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_mid,n_gk
2024,Houston Dynamo FC,HOU,unknown,unknown,0,41075000.0,31600000.0,0.46804625684723067,0.17650639074863056,0.3274497869750457,0.02799756542909312,0.2915398660986001,26.434570906877664,25.047619047619047,0.27997565429093124,42,14,12,10,6
2024,Inter Miami CF,MIA,unknown,unknown,0,121225000.0,112300000.0,0.4174056506496185,0.14518457413899774,0.41183749226644667,0.0255722829449371,0.2722210765106208,29.89255516601361,24.43243243243243,0.6104351412662404,37,10,13,10,4
2024,Los Angeles FC,LAFC,unknown,unknown,0,130350000.0,106500000.0,0.7291906405830456,0.14307633294975067,0.10970464135021098,0.01802838511699271,0.586114307633295,28.560030686612965,24.95,0.5830456463367856,40,13,13,10,4
2024,Los Angeles Galaxy,LAG,unknown,unknown,0,67550000.0,59300000.0,0.5669874167283494,0.18689859363434494,0.2161361954108068,0.02997779422649889,0.3800888230940045,25.823464100666172,24.823529411764707,0.47372316802368614,34,11,12,7,4
2024,Minnesota United FC,MIN,unknown,unknown,1,43435000.0,36800000.0,0.42016806722689076,0.14849775526649014,0.385058132842178,0.046276044664441116,0.2716703119604006,24.971796937953265,23.19047619047619,0.32232070910556004,42,13,12,12,4
2024,Nashville SC,NSH,unknown,unknown,0,42050000.0,37550000.0,0.6070154577883472,0.2057074910820452,0.1700356718192628,0.017241379310344827,0.401307966706302,27.271700356718192,24.555555555555557,0.4994054696789536,36,12,13,8,3
2024,New England Revolution,NE,unknown,unknown,0,57250000.0,47800000.0,0.4310043668122271,0.15240174672489082,0.22270742358078602,0.19388646288209607,0.2786026200873363,26.22532751091703,23.25581395348837,0.34934497816593885,43,15,16,7,5
2024,New York City FC,NYC,unknown,unknown,0,34075000.0,30400000.0,0.40498899486427,0.33969185619955977,0.2413793103448276,0.013939838591342627,0.06529713866471021,23.51650770359501,22.305555555555557,0.32281731474688186,36,11,12,9,4
2024,Orlando City SC,ORL,unknown,unknown,0,39375000.0,33050000.0,0.5187301587301587,0.26666666666666666,0.1726984126984127,0.0419047619047619,0.25206349206349205,26.17142857142857,22.83783783783784,0.33015873015873015,37,13,13,8,3
2024,Philadelphia Union,PHI,unknown,unknown,0,40050000.0,37150000.0,0.433832709113608,0.30337078651685395,0.20037453183520598,0.062421972534332085,0.13046192259675404,26.516229712858927,22.805555555555557,0.42446941323345816,36,13,9,9,5
2024,Portland Timbers,POR,unknown,unknown,0,62400000.0,48850000.0,0.5032051282051282,0.25560897435897434,0.18189102564102563,0.05929487179487179,0.24759615384615385,25.924679487179485,24.555555555555557,0.2724358974358974,36,14,11,7,4
2024,Real Salt Lake City,RSL,unknown,unknown,0,36250000.0,30400000.0,0.3820689655172414,0.25103448275862067,0.33586206896551724,0.03103448275862069,0.13103448275862073,24.78965517241379,22.681818181818183,0.3448275862068966,44,17,13,10,4
2024,Red Bull New York,NYRB,unknown,unknown,1,38975000.0,31950000.0,0.4239897370109044,0.3373957665169981,0.1994868505452213,0.0391276459268762,0.08659397049390632,27.211032713277742,22.307692307692307,0.38486209108402825,39,14,11,8,6
2024,San Diego FC,SD,unknown,unknown,0,64075000.0,56050000.0,0.7733125243854858,0.12134217713616856,0.09598127194693719,0.009364026531408505,0.6519703472493172,27.182988685134607,23.68421052631579,0.6008583690987125,38,11,14,9,4
2024,San Jose Earthquakes,SJ,unknown,unknown,0,45350000.0,40250000.0,0.45865490628445427,0.3158765159867696,0.18963616317530319,0.03583241455347299,0.1427783902976847,26.942668136714442,24.72222222222222,0.3528114663726571,36,7,14,11,4
2024,Seattle Sounders FC,SEA,unknown,unknown,1,68050000.0,58100000.0,0.5279206465833945,0.2292432035268185,0.23512123438648053,0.007714915503306392,0.29867744305657606,26.281778104335046,24.37837837837838,0.33063923585598826,37,11,14,7,5
2024,Sporting Kansas City,SKC,unknown,unknown,0,33775000.0,22650000.0,0.616580310880829,0.307920059215396,0.05181347150259067,0.023686158401184307,0.308660251665433,26.09696521095485,24.193548387096776,0.31088082901554404,31,12,10,5,4
2024,St. Louis CITY SC,STL,unknown,unknown,0,43860000.0,36200000.0,0.3317373461012312,0.2775877792977656,0.3288873689010488,0.0617875056999544,0.054149566803465554,26.26983584131327,24.205128205128204,0.28499772001823986,39,11,16,9,3
2024,Toronto FC,TOR,unknown,unknown,0,42575000.0,35450000.0,0.559013505578391,0.14210217263652378,0.2701115678214915,0.028772753963593658,0.4169113329418672,27.533763945977686,24.514285714285716,0.4227833235466823,35,11,11,9,3
2024,Vancouver Whitecaps FC,VAN,unknown,unknown,0,50835000.0,42500000.0,0.5635880790793745,0.2077308940690469,0.18589554440838005,0.04278548244319858,0.3558571850103276,27.557391560932427,23.463414634146343,0.4229369528867906,41,13,15,9,4
